lineage_id,output_file,output_record_id,output_column,output_value,output_unit,lineage_role,source_record_id,transformation_id,scenario_id,parent_input_ids,verification_status,notes
dc_market.csv:C05|C07:dc_id,dc_market.csv,C05|C07,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|C07:market_id,dc_market.csv,C05|C07,market_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C05|C07:road_distance_km,dc_market.csv,C05|C07,road_distance_km,404.946,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_C07"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|C07:transport_cost_baseline,dc_market.csv,C05|C07,transport_cost_baseline,157.928862,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|C07:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|C08:dc_id,dc_market.csv,C05|C08,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|C08:market_id,dc_market.csv,C05|C08,market_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C05|C08:road_distance_km,dc_market.csv,C05|C08,road_distance_km,85.317,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_C08"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|C08:transport_cost_baseline,dc_market.csv,C05|C08,transport_cost_baseline,33.273747,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|C08:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|M09:dc_id,dc_market.csv,C05|M09,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|M09:market_id,dc_market.csv,C05|M09,market_id,M09,configuration,identifier,NODE_M09,,,[],documented,
dc_market.csv:C05|M09:road_distance_km,dc_market.csv,C05|M09,road_distance_km,198.64,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_M09"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|M09:transport_cost_baseline,dc_market.csv,C05|M09,transport_cost_baseline,77.469444,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|M09:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|M10:dc_id,dc_market.csv,C05|M10,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|M10:market_id,dc_market.csv,C05|M10,market_id,M10,configuration,identifier,NODE_M10,,,[],documented,
dc_market.csv:C05|M10:road_distance_km,dc_market.csv,C05|M10,road_distance_km,246.416,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_M10"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|M10:transport_cost_baseline,dc_market.csv,C05|M10,transport_cost_baseline,96.102318,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|M10:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|M11:dc_id,dc_market.csv,C05|M11,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|M11:market_id,dc_market.csv,C05|M11,market_id,M11,configuration,identifier,NODE_M11,,,[],documented,
dc_market.csv:C05|M11:road_distance_km,dc_market.csv,C05|M11,road_distance_km,289.205,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_M11"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|M11:transport_cost_baseline,dc_market.csv,C05|M11,transport_cost_baseline,112.790067,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|M11:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|M12:dc_id,dc_market.csv,C05|M12,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|M12:market_id,dc_market.csv,C05|M12,market_id,M12,configuration,identifier,NODE_M12,,,[],documented,
dc_market.csv:C05|M12:road_distance_km,dc_market.csv,C05|M12,road_distance_km,57.665,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_M12"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|M12:transport_cost_baseline,dc_market.csv,C05|M12,transport_cost_baseline,22.489194,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|M12:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|M13:dc_id,dc_market.csv,C05|M13,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|M13:market_id,dc_market.csv,C05|M13,market_id,M13,configuration,identifier,NODE_M13,,,[],documented,
dc_market.csv:C05|M13:road_distance_km,dc_market.csv,C05|M13,road_distance_km,80.526,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_M13"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|M13:transport_cost_baseline,dc_market.csv,C05|M13,transport_cost_baseline,31.405296,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|M13:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|M14:dc_id,dc_market.csv,C05|M14,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|M14:market_id,dc_market.csv,C05|M14,market_id,M14,configuration,identifier,NODE_M14,,,[],documented,
dc_market.csv:C05|M14:road_distance_km,dc_market.csv,C05|M14,road_distance_km,265.505,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_M14"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|M14:transport_cost_baseline,dc_market.csv,C05|M14,transport_cost_baseline,103.546794,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|M14:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C05|M15:dc_id,dc_market.csv,C05|M15,dc_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C05|M15:market_id,dc_market.csv,C05|M15,market_id,M15,configuration,identifier,NODE_M15,,,[],documented,
dc_market.csv:C05|M15:road_distance_km,dc_market.csv,C05|M15,road_distance_km,170.665,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C05"", ""NODE_M15"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C05|M15:transport_cost_baseline,dc_market.csv,C05|M15,transport_cost_baseline,66.55935,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C05|M15:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|C01:dc_id,dc_market.csv,C06|C01,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|C01:market_id,dc_market.csv,C06|C01,market_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C06|C01:road_distance_km,dc_market.csv,C06|C01,road_distance_km,213.613,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_C01"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|C01:transport_cost_baseline,dc_market.csv,C06|C01,transport_cost_baseline,83.309187,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|C01:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|C02:dc_id,dc_market.csv,C06|C02,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|C02:market_id,dc_market.csv,C06|C02,market_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C06|C02:road_distance_km,dc_market.csv,C06|C02,road_distance_km,415.566,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_C02"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|C02:transport_cost_baseline,dc_market.csv,C06|C02,transport_cost_baseline,162.070779,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|C02:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|C03:dc_id,dc_market.csv,C06|C03,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|C03:market_id,dc_market.csv,C06|C03,market_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C06|C03:road_distance_km,dc_market.csv,C06|C03,road_distance_km,216.801,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_C03"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|C03:transport_cost_baseline,dc_market.csv,C06|C03,transport_cost_baseline,84.552468,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|C03:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|C04:dc_id,dc_market.csv,C06|C04,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|C04:market_id,dc_market.csv,C06|C04,market_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C06|C04:road_distance_km,dc_market.csv,C06|C04,road_distance_km,263.046,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_C04"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|C04:transport_cost_baseline,dc_market.csv,C06|C04,transport_cost_baseline,102.587862,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|C04:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|C05:dc_id,dc_market.csv,C06|C05,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|C05:market_id,dc_market.csv,C06|C05,market_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C06|C05:road_distance_km,dc_market.csv,C06|C05,road_distance_km,150.3,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_C05"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|C05:transport_cost_baseline,dc_market.csv,C06|C05,transport_cost_baseline,58.616883,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|C05:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|C06:dc_id,dc_market.csv,C06|C06,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|C06:market_id,dc_market.csv,C06|C06,market_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|C06:road_distance_km,dc_market.csv,C06|C06,road_distance_km,0.0,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_C06"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|C06:transport_cost_baseline,dc_market.csv,C06|C06,transport_cost_baseline,0.0,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|C06:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|C07:dc_id,dc_market.csv,C06|C07,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|C07:market_id,dc_market.csv,C06|C07,market_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C06|C07:road_distance_km,dc_market.csv,C06|C07,road_distance_km,554.761,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_C07"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|C07:transport_cost_baseline,dc_market.csv,C06|C07,transport_cost_baseline,216.356634,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|C07:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|C08:dc_id,dc_market.csv,C06|C08,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|C08:market_id,dc_market.csv,C06|C08,market_id,C08,configuration,identifier,NODE_C08,,,[],documented,
dc_market.csv:C06|C08:road_distance_km,dc_market.csv,C06|C08,road_distance_km,148.427,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_C08"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|C08:transport_cost_baseline,dc_market.csv,C06|C08,transport_cost_baseline,57.886608,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|C08:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|M09:dc_id,dc_market.csv,C06|M09,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|M09:market_id,dc_market.csv,C06|M09,market_id,M09,configuration,identifier,NODE_M09,,,[],documented,
dc_market.csv:C06|M09:road_distance_km,dc_market.csv,C06|M09,road_distance_km,303.842,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_M09"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|M09:transport_cost_baseline,dc_market.csv,C06|M09,transport_cost_baseline,118.498419,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|M09:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|M10:dc_id,dc_market.csv,C06|M10,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|M10:market_id,dc_market.csv,C06|M10,market_id,M10,configuration,identifier,NODE_M10,,,[],documented,
dc_market.csv:C06|M10:road_distance_km,dc_market.csv,C06|M10,road_distance_km,288.388,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_M10"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|M10:transport_cost_baseline,dc_market.csv,C06|M10,transport_cost_baseline,112.471476,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|M10:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|M11:dc_id,dc_market.csv,C06|M11,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|M11:market_id,dc_market.csv,C06|M11,market_id,M11,configuration,identifier,NODE_M11,,,[],documented,
dc_market.csv:C06|M11:road_distance_km,dc_market.csv,C06|M11,road_distance_km,370.144,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_M11"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|M11:transport_cost_baseline,dc_market.csv,C06|M11,transport_cost_baseline,144.356121,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|M11:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|M12:dc_id,dc_market.csv,C06|M12,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|M12:market_id,dc_market.csv,C06|M12,market_id,M12,configuration,identifier,NODE_M12,,,[],documented,
dc_market.csv:C06|M12:road_distance_km,dc_market.csv,C06|M12,road_distance_km,107.025,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_M12"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|M12:transport_cost_baseline,dc_market.csv,C06|M12,transport_cost_baseline,41.739906,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|M12:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|M13:dc_id,dc_market.csv,C06|M13,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|M13:market_id,dc_market.csv,C06|M13,market_id,M13,configuration,identifier,NODE_M13,,,[],documented,
dc_market.csv:C06|M13:road_distance_km,dc_market.csv,C06|M13,road_distance_km,220.242,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_M13"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|M13:transport_cost_baseline,dc_market.csv,C06|M13,transport_cost_baseline,85.894224,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|M13:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|M14:dc_id,dc_market.csv,C06|M14,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|M14:market_id,dc_market.csv,C06|M14,market_id,M14,configuration,identifier,NODE_M14,,,[],documented,
dc_market.csv:C06|M14:road_distance_km,dc_market.csv,C06|M14,road_distance_km,415.32,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_M14"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|M14:transport_cost_baseline,dc_market.csv,C06|M14,transport_cost_baseline,161.974605,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|M14:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C06|M15:dc_id,dc_market.csv,C06|M15,dc_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C06|M15:market_id,dc_market.csv,C06|M15,market_id,M15,configuration,identifier,NODE_M15,,,[],documented,
dc_market.csv:C06|M15:road_distance_km,dc_market.csv,C06|M15,road_distance_km,235.049,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C06"", ""NODE_M15"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C06|M15:transport_cost_baseline,dc_market.csv,C06|M15,transport_cost_baseline,91.669032,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C06|M15:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|C01:dc_id,dc_market.csv,C07|C01,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|C01:market_id,dc_market.csv,C07|C01,market_id,C01,configuration,identifier,NODE_C01,,,[],documented,
dc_market.csv:C07|C01:road_distance_km,dc_market.csv,C07|C01,road_distance_km,463.365,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_C01"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|C01:transport_cost_baseline,dc_market.csv,C07|C01,transport_cost_baseline,180.712545,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|C01:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|C02:dc_id,dc_market.csv,C07|C02,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|C02:market_id,dc_market.csv,C07|C02,market_id,C02,configuration,identifier,NODE_C02,,,[],documented,
dc_market.csv:C07|C02:road_distance_km,dc_market.csv,C07|C02,road_distance_km,171.093,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_C02"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|C02:transport_cost_baseline,dc_market.csv,C07|C02,transport_cost_baseline,66.72627,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|C02:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|C03:dc_id,dc_market.csv,C07|C03,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|C03:market_id,dc_market.csv,C07|C03,market_id,C03,configuration,identifier,NODE_C03,,,[],documented,
dc_market.csv:C07|C03:road_distance_km,dc_market.csv,C07|C03,road_distance_km,374.416,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_C03"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|C03:transport_cost_baseline,dc_market.csv,C07|C03,transport_cost_baseline,146.022318,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|C03:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|C04:dc_id,dc_market.csv,C07|C04,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|C04:market_id,dc_market.csv,C07|C04,market_id,C04,configuration,identifier,NODE_C04,,,[],documented,
dc_market.csv:C07|C04:road_distance_km,dc_market.csv,C07|C04,road_distance_km,345.917,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_C04"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|C04:transport_cost_baseline,dc_market.csv,C07|C04,transport_cost_baseline,134.907786,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|C04:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|C05:dc_id,dc_market.csv,C07|C05,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|C05:market_id,dc_market.csv,C07|C05,market_id,C05,configuration,identifier,NODE_C05,,,[],documented,
dc_market.csv:C07|C05:road_distance_km,dc_market.csv,C07|C05,road_distance_km,409.138,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_C05"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|C05:transport_cost_baseline,dc_market.csv,C07|C05,transport_cost_baseline,159.563976,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|C05:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|C06:dc_id,dc_market.csv,C07|C06,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|C06:market_id,dc_market.csv,C07|C06,market_id,C06,configuration,identifier,NODE_C06,,,[],documented,
dc_market.csv:C07|C06:road_distance_km,dc_market.csv,C07|C06,road_distance_km,554.816,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_C06"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|C06:transport_cost_baseline,dc_market.csv,C07|C06,transport_cost_baseline,216.378279,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|C06:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|C07:dc_id,dc_market.csv,C07|C07,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|C07:market_id,dc_market.csv,C07|C07,market_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|C07:road_distance_km,dc_market.csv,C07|C07,road_distance_km,0.0,km,derived,OSRM_CACHE_001,T_OSRM_METRE_KM_001,,"[""NODE_C07"", ""NODE_C07"", ""OSRM_CACHE_001""]",pending_verification,
dc_market.csv:C07|C07:transport_cost_baseline,dc_market.csv,C07|C07,transport_cost_baseline,0.0,CNY/tonne,derived,SCENARIO_ASSUMPTION,T_TRANSPORT_COST_001,SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM,"[""dc_market.csv:C07|C07:road_distance_km"", ""SCEN_TRANSPORT_RATE_CNY_PER_TONNE_KM""]",documented,
dc_market.csv:C07|C08:dc_id,dc_market.csv,C07|C08,dc_id,C07,configuration,identifier,NODE_C07,,,[],documented,
dc_market.csv:C07|C08:market_id,dc_market.csv,C07|C08,market_id,C08,configuration,identifier,NODE_C08,,,[],documented,
